y1,y2,y3,y4,y5,y6,y7,y8,y9
10,HATCH,SC,74,M,Casado,45698,"0,83",0
3,SUV,SP,39,M,Casado,52374,"0,79",0
10,MONOVOLUME,SP,68,M,Casado,49080,"0,76",0
10,HATCH,RJ,55,M,Divorciado,30261,"0,01",0
10,SEDAN,MG,60,M,Casado,53040,"0,81",0
10,SUV,SP,45,F,Casado,47685,"0,83",0
8,STATION WAGON,SP,43,F,Divorciado,54012,"0,49",0
10,HATCH,SP,38,F,Casado,18719,"0,80",0
7,SEDAN,SP,30,F,Casado,43720,"0,11",1
2,HATCH,MG,39,M,Casado,21909,"0,27",0
3,SEDAN,SP,50,F,Divorciado,28346,"0,80",0
10,SEDAN,SP,85,F,Solteiro,47076,"0,81",0
10,HATCH,SP,52,F,Divorciado,29861,"0,79",0
10,SEDAN,SP,48,M,Divorciado,34553,"0,80",0
10,SEDAN,SP,54,M,Casado,24327,"0,13",0
5,HATCH,SP,36,M,Casado,26016,"0,82",0
3,HATCH,SP,58,F,Divorciado,21260,"0,78",0
2,SEDAN,SP,66,M,Casado,37527,"0,39",0
10,HATCH,SP,52,M,Casado,8384,"0,80",0
10,HATCH,SP,56,F,Solteiro,35120,"0,83",0
10,SEDAN,SP,40,F,Casado,84495,"0,78",0
10,PICAPE PESADA,MG,75,M,Casado,44580,"0,83",0
10,SEDAN,SP,41,F,Casado,29794,"0,83",0
4,SEDAN,SP,48,M,Casado,38742,"0,61",1
10,MONOVOLUME,RS,65,F,Casado,39833,"0,83",0
2,HATCH,SP,59,F,Casado,25017,"0,78",0
9,SEDAN,SC,37,M,Casado,41617,"0,80",0
4,HATCH,SP,34,M,Casado,11153,"0,77",0
6,HATCH,SP,44,M,Casado,11369,"0,08",0
5,SEDAN,SP,66,M,Casado,54521,"0,78",1
0,HATCH,SC,60,M,Divorciado,7743,"0,80",0
9,HATCH,PR,55,F,Casado,27550,"0,82",0
2,HATCH,SP,44,M,Casado,32893,"0,70",0
10,SEDAN,SP,35,F,Casado,77545,"0,65",0
6,SEDAN,SP,30,F,Solteiro,38780,"0,79",0
10,HATCH,PR,39,F,Casado,16663,"0,80",0
7,PICAPE LEVE,SP,55,M,Casado,14356,"0,31",0
10,SEDAN,SP,53,M,Casado,44560,"0,79",0
10,HATCH,SP,66,M,Casado,20642,"0,28",0
6,STATION WAGON,SP,62,F,Casado,25688,"0,41",0
10,SEDAN,PR,50,F,Casado,45779,"0,57",0
10,PICAPE LEVE,SP,43,M,Solteiro,26689,"0,78",0
10,HATCH,SP,73,F,Divorciado,22946,"0,76",0
10,HATCH,SP,31,M,Solteiro,25845,"0,80",0
10,SEDAN,RN,37,M,Casado,26604,"0,09",0
5,PICAPE LEVE,SP,46,M,Casado,16104,"0,76",0
10,HATCH,SP,34,M,Casado,20056,"0,76",0
0,PICAPE LEVE,MG,58,M,Casado,34677,"0,77",0
6,SUV,SP,61,M,Casado,73039,"0,04",0
1,SEDAN,SP,39,M,Casado,44560,"0,35",0
9,SUV,PR,71,M,Casado,18233,"0,76",0
10,SUV,MG,37,F,Casado,45506,"0,05",0
7,SEDAN,SP,39,F,Casado,36722,"0,71",0
8,HATCH,SP,64,M,Casado,27839,"0,81",0
2,HATCH,SE,59,M,Casado,22245,"0,01",0
0,SEDAN,SP,44,M,Casado,29794,"0,82",0
3,HATCH,PR,34,M,Casado,22731,"0,65",0
0,SEDAN,DF,53,F,Casado,42908,"0,25",0
9,SEDAN,DF,35,M,Casado,50773,"0,77",0
10,SEDAN,SP,48,F,Casado,21873,"0,81",0
3,HATCH,SP,29,M,Solteiro,49234,"0,82",0
10,SUV,SP,27,M,Solteiro,58759,"0,67",0
10,SEDAN,SP,48,M,Casado,29585,"0,24",0
9,SEDAN,CE,55,F,Casado,64467,"0,81",0
0,HATCH,SP,30,M,Solteiro,39985,"0,55",0
10,HATCH,SP,81,M,Casado,9606,"0,80",0
7,SEDAN,SP,62,F,Casado,23875,"0,80",0
10,STATION WAGON,SP,64,F,Solteiro,25373,"0,50",0
7,PICAPE PESADA,SP,48,M,Casado,67153,"0,24",0
10,SEDAN,MG,50,M,Casado,32436,"0,76",0
4,MONOVOLUME,SP,41,M,Casado,20670,"0,21",0
10,HATCH,SP,63,F,Divorciado,44112,"0,21",0
4,SEDAN,CE,45,F,Casado,43962,"0,80",1
7,MONOVOLUME,SP,37,M,Solteiro,20865,"0,77",0
10,MONOVOLUME,SP,47,M,Casado,17560,"0,78",0
0,SEDAN,SP,48,F,Casado,22010,"0,80",0
10,HATCH,SP,31,F,Solteiro,30846,"0,76",0
4,SEDAN,CE,58,M,Casado,26604,"0,78",0
10,SEDAN,CE,49,F,Casado,48299,"0,82",0
8,SUV,SP,42,F,Casado,113979,"0,77",0
10,SEDAN,SC,68,M,Casado,18289,"0,81",0
1,HATCH,RJ,33,M,Casado,42160,"0,83",0
0,SUV,SP,44,F,Casado,74658,"0,77",1
10,SUV,SP,34,F,Casado,51203,"0,02",0
10,MONOVOLUME,SP,66,M,Casado,24920,"0,78",0
9,SEDAN,SP,68,F,Solteiro,37381,"0,82",0
6,HATCH,MG,33,M,Solteiro,39281,"0,19",0
8,HATCH,SP,43,F,Solteiro,30177,"0,79",0
7,SUV,MG,62,F,Casado,21810,"0,81",1
6,HATCH,SP,40,M,Casado,12265,"0,80",0
10,MONOVOLUME,RJ,75,F,Divorciado,25810,"0,77",0
2,HATCH,PE,54,M,Casado,21781,"0,79",0
10,SEDAN,SP,78,M,Casado,57187,"0,76",0
10,MONOVOLUME,SP,36,F,Casado,23891,"0,43",0
6,SUV,SP,73,M,Casado,98901,"0,81",0
10,SEDAN,PR,62,F,Casado,37603,"0,18",0
9,SUV,MG,29,M,Solteiro,41273,"0,77",0
1,HATCH,SP,33,M,Casado,36493,"0,81",3
2,HATCH,PR,49,M,Casado,17797,"0,01",0
10,HATCH,SP,67,M,Solteiro,5515,"0,80",0
5,SUV,RS,50,F,Divorciado,65602,"0,46",0
2,SUV,SP,64,M,Casado,23296,"0,65",0
9,SUV,MS,60,M,Casado,62167,"0,77",0
10,SUV,SP,57,F,Casado,52524,"0,78",0
2,HATCH,SP,75,M,Casado,21260,"0,09",2
10,SUV,SP,60,F,Casado,46710,"0,83",0
10,PICAPE PESADA,SP,38,M,Casado,98918,"0,08",0
4,SEDAN,SP,26,F,Casado,50773,"0,02",0
2,HATCH,GO,37,F,Solteiro,16885,"0,79",0
10,HATCH,SP,37,M,Casado,19964,"0,76",0
0,SEDAN,SP,62,M,Viuvo,75025,"0,79",0
10,SUV,SP,43,F,Casado,80114,"0,04",0
10,PICAPE PESADA,PR,45,M,Casado,58370,"0,77",0
0,SEDAN,SP,34,F,Casado,18681,"0,80",0
2,HATCH,SP,66,M,Casado,26016,"0,83",0
2,HATCH,SP,31,M,Casado,16021,"0,46",0
10,HATCH,SP,51,F,Casado,38585,"0,80",0
6,HATCH,SP,51,F,Casado,20666,"0,44",0
0,HATCH,DF,48,M,Divorciado,37994,"0,77",0
10,SEDAN,SC,68,M,Casado,65755,"0,81",0
5,HATCH,SP,39,M,Casado,20015,"0,78",0
8,SEDAN,SP,39,F,Casado,34913,"0,80",0
6,SUV,SP,43,M,Casado,53268,"0,76",0
5,SUV,SP,34,M,Casado,60686,"0,80",0
3,HATCH,SP,66,M,Casado,48122,"0,80",0
8,SEDAN,SP,59,M,Casado,64615,"0,07",0
10,SEDAN,SP,30,M,Casado,44387,"0,02",0
3,HATCH,SP,63,M,Casado,30548,"0,80",0
10,MONOVOLUME,SP,74,F,Casado,56546,"0,82",0
9,PICAPE LEVE,SP,56,F,Casado,38707,"0,83",0
9,SEDAN,RS,66,F,Solteiro,45766,"0,48",0
1,SUV,SP,43,M,Casado,28028,"0,70",0
10,HATCH,SP,52,F,Solteiro,21587,"0,82",0
10,HATCH,SP,78,F,Casado,34142,"0,52",0
1,SEDAN,SP,44,M,Casado,56078,"0,76",0
1,SEDAN,BA,41,M,Casado,29677,"0,10",0
3,SEDAN,RJ,43,M,Casado,44377,"0,80",0
1,SEDAN,RJ,40,M,Casado,35683,"0,08",0
10,HATCH,SP,75,M,Casado,19120,"0,77",0
1,MONOVOLUME,SP,72,M,Casado,20956,"0,82",0
2,HATCH,SP,66,M,Casado,25520,"0,08",0
10,HATCH,SP,66,M,Casado,37701,"0,70",0
10,SUV,SP,48,M,Divorciado,57277,"0,78",0
10,SEDAN,MS,76,M,Divorciado,53380,"0,78",0
10,HATCH,SP,62,F,Casado,9933,"0,77",0
10,SUV,SP,45,M,Solteiro,24943,"0,81",0
1,MONOVOLUME,PB,80,M,Casado,61618,"0,80",0
3,STATION WAGON,SC,35,M,Casado,22792,"0,80",0
10,HATCH,RJ,40,F,Casado,36792,"0,08",0
2,STATION WAGON,DF,60,M,Casado,36647,"0,76",0
0,MONOVOLUME,SP,63,M,Casado,22559,"0,81",0
4,CAMIONETA LEVE,SP,43,M,Casado,20076,"0,77",1
10,SEDAN,SP,55,F,Casado,13158,"0,78",0
2,SEDAN,MA,33,M,Casado,37816,"0,79",0
10,STATION WAGON,SP,57,M,Casado,32519,"0,78",0
10,PICAPE LEVE,SP,49,F,Casado,28002,"0,78",1
4,HATCH,SP,60,M,Casado,25021,"0,81",0
10,SEDAN,SP,73,M,Casado,51660,"0,42",0
2,HATCH,GO,30,F,Casado,17927,"0,76",0
10,HATCH,SP,70,M,Casado,16822,"0,36",0
10,HATCH,SP,74,M,Casado,37885,"0,82",0
10,HATCH,SP,45,F,Divorciado,16845,"0,83",0
6,HATCH,SP,72,F,Casado,29824,"0,83",0
8,SUV,CE,58,F,Casado,62101,"0,76",0
4,MONOVOLUME,ES,61,M,Casado,23124,"0,82",0
4,MONOVOLUME,SP,39,F,Divorciado,32474,"0,76",1
10,HATCH,SP,45,F,Divorciado,40146,"0,80",0
10,SEDAN,PR,46,M,Casado,63729,"0,81",0
4,HATCH,PE,60,F,Casado,30212,"0,03",0
7,SEDAN,SP,63,M,Casado,34572,"0,25",0
4,PICAPE LEVE,SP,70,M,Casado,38690,"0,83",0
10,SEDAN,SP,40,M,Casado,35505,"0,11",0
4,SUV,SP,41,M,Casado,35340,"0,60",0
0,HATCH,SP,32,F,Solteiro,50108,"0,77",0
2,SEDAN,SP,64,M,Casado,26857,"0,16",0
10,HATCH,SP,63,F,Casado,24495,"0,80",0
3,HATCH,SP,81,M,Casado,22854,"0,78",0
10,HATCH,SP,68,F,Divorciado,27523,"0,81",0
10,HATCH,SP,54,F,Solteiro,21871,"0,01",0
0,HATCH,RS,42,M,Casado,27023,"0,81",0
10,MONOVOLUME,SP,46,M,Casado,44056,"0,77",0
4,MONOVOLUME,SP,73,F,Viuvo,21660,"0,76",0
10,HATCH,SP,72,F,Casado,25920,"0,04",0
10,MONOVOLUME,SP,51,F,Casado,37984,"0,76",0
5,PICAPE PESADA,GO,41,M,Casado,72215,"0,81",1
10,SUV,SP,44,F,Casado,51819,"0,79",0
10,SUV,AL,70,M,Casado,33402,"0,83",0
10,SEDAN,SP,51,M,Casado,71278,"0,04",0
0,HATCH,SP,36,F,Solteiro,21781,"0,82",0
10,SEDAN,SP,41,M,Casado,24265,"0,42",0
0,SEDAN,SC,56,F,Casado,39615,"0,51",0
4,PICAPE LEVE,SC,29,M,Casado,35170,"0,53",0
10,HATCH,SP,49,F,Casado,28799,"0,84",0
10,HATCH,SP,56,M,Casado,49926,"0,45",0
1,SEDAN,SP,61,M,Casado,17613,"0,81",0
10,SEDAN,SP,67,M,Casado,64898,"0,83",0
10,SEDAN,SP,57,M,Casado,60885,"0,76",0
10,MONOVOLUME,SP,49,M,Casado,45518,"0,66",0
10,MONOVOLUME,CE,52,M,Casado,26815,"0,82",0
10,SEDAN,SP,48,F,Casado,71278,"0,05",0
4,SUV,SP,57,M,Solteiro,48676,"0,82",0
10,SEDAN,RN,73,M,Casado,53185,"0,83",0
3,SEDAN,SP,73,M,Casado,32332,"0,08",0
10,SEDAN,PR,79,M,Casado,37868,"0,76",0
2,PICAPE PESADA,SP,55,M,Casado,63951,"0,82",0
4,MONOVOLUME,SP,40,F,Solteiro,24774,"0,81",0
10,HATCH,SP,42,F,Solteiro,18559,"0,76",0
10,SUV,RJ,56,F,Casado,42713,"0,77",0
10,HATCH,SP,61,F,Viuvo,15952,"0,81",0
8,PICAPE LEVE,SP,33,M,Solteiro,19629,"0,71",0
1,HATCH,SP,62,F,Casado,16745,"0,76",0
10,PICAPE LEVE,SP,85,F,Viuvo,10710,"0,78",0
4,STATION WAGON,SP,42,F,Casado,27792,"0,77",0
2,CAMIONETA LEVE,MG,35,F,Casado,22126,"0,83",0
1,SUV,SP,43,M,Casado,34816,"0,25",0
4,HATCH,PR,36,F,Solteiro,12424,"0,82",0
4,SEDAN,SP,58,F,Casado,33023,"0,74",0
7,HATCH,SP,48,F,Casado,22999,"0,81",0
10,PICAPE LEVE,SP,32,M,Casado,15052,"0,50",0
4,PICAPE PESADA,CE,35,M,Casado,55704,"0,79",0
10,MONOVOLUME,SP,33,M,Solteiro,26705,"0,82",0
10,HATCH,SP,53,M,Solteiro,15933,"0,79",0
10,HATCH,SP,59,F,Solteiro,16043,"0,78",0
4,HATCH,MG,38,F,Casado,16325,"0,07",0
8,SUV,RJ,54,M,Casado,32478,"0,77",0
10,SEDAN,RS,40,M,Casado,53656,"0,61",0
6,PICAPE LEVE,MG,72,M,Divorciado,54721,"0,81",0
10,HATCH,SP,64,F,Casado,34325,"0,82",0
0,SEDAN,SP,51,M,Casado,47885,"0,79",1
4,SEDAN,SP,30,F,Solteiro,67854,"0,78",0
10,SEDAN,SP,63,F,Casado,65949,"0,81",0
10,MONOVOLUME,SP,55,F,Casado,18504,"0,77",0
10,SUV,SP,48,M,Casado,49784,"0,80",0
10,SEDAN,SP,68,F,Casado,43752,"0,77",0
10,SEDAN,SP,43,M,Casado,32538,"0,82",0
1,HATCH,DF,49,F,Casado,34337,"0,80",1
10,HATCH,SP,19,F,Solteiro,24584,"0,04",0
10,HATCH,SP,49,M,Casado,31621,"0,71",0
10,SUV,PE,71,M,Casado,62101,"0,81",0
10,SEDAN,SP,74,M,Casado,24379,"0,80",0
2,HATCH,SP,24,F,Solteiro,20263,"0,82",1
6,HATCH,SP,57,F,Casado,40866,"0,02",0
4,HATCH,SP,63,M,Casado,27011,"0,78",0
10,SEDAN,RS,44,M,Casado,41486,"0,80",0
5,MONOVOLUME,RN,52,M,Casado,23641,"0,81",0
10,HATCH,SP,54,F,Solteiro,28799,"0,78",0
9,HATCH,SP,26,M,Solteiro,53399,"0,31",0
10,SEDAN,SP,33,M,Casado,58548,"0,78",0
10,PICAPE PESADA,SP,35,M,Casado,67773,"0,28",0
6,HATCH,MG,54,M,Casado,5786,"0,78",0
7,HATCH,SP,36,M,Casado,19907,"0,52",0
10,SEDAN,GO,68,M,Casado,59251,"0,78",0
10,SEDAN,RJ,43,M,Casado,31224,"0,80",0
4,SUV,SP,24,F,Solteiro,49472,"0,30",0
9,HATCH,SP,61,M,Casado,28567,"0,58",0
4,SEDAN,PA,53,M,Casado,37671,"0,13",0
10,MONOVOLUME,SP,38,M,Casado,35870,"0,76",0
2,PICAPE LEVE,PR,83,M,Casado,27886,"0,78",0
10,HATCH,MG,34,F,Casado,28277,"0,15",0
10,HATCH,SP,72,M,Casado,41199,"0,28",0
5,HATCH,SP,69,M,Casado,22017,"0,80",0
10,MONOVOLUME,SP,62,F,Casado,53853,"0,83",0
10,SEDAN,SP,69,F,Casado,26044,"0,78",1
10,STATION WAGON,SP,86,M,Casado,22312,"0,04",0
10,SEDAN,SP,41,M,Casado,21106,"0,81",0
4,SEDAN,RS,69,M,Casado,39844,"0,30",0
1,SEDAN,RJ,38,F,Casado,22073,"0,50",0
10,SEDAN,SP,65,M,Casado,24327,"0,75",0
4,SUV,SP,59,M,Casado,96394,"0,80",0
0,SUV,SP,38,M,Casado,36520,"0,79",0
10,SEDAN,SP,43,F,Casado,22328,"0,79",0
10,HATCH,SP,31,F,Solteiro,7740,"0,84",0
7,HATCH,SP,46,M,Casado,25109,"0,50",0
10,SEDAN,SP,55,M,Casado,36478,"0,50",0
10,SUV,RS,60,M,Casado,65293,"0,83",0
10,SUV,SC,57,F,Casado,49949,"0,76",0
10,SEDAN,SP,51,M,Casado,24418,"0,48",0
10,SEDAN,SP,49,F,Casado,59894,"0,76",2
10,SEDAN,PR,54,M,Casado,85300,"0,16",0
2,MONOVOLUME,SP,52,F,Casado,22559,"0,76",0
2,HATCH,SP,37,F,Casado,20461,"0,01",0
10,PICAPE PESADA,SP,74,M,Casado,72215,"0,80",1
6,STATION WAGON,SP,60,M,Casado,24396,"0,76",0
2,HATCH,SP,65,M,Casado,15498,"0,81",0
4,SEDAN,SP,50,M,Casado,68735,"0,08",0
10,SEDAN,SP,52,M,Casado,27102,"0,55",0
0,SEDAN,SP,75,M,Casado,46538,"0,81",0
6,SEDAN,SP,49,M,Casado,60278,"0,65",0
10,SEDAN,SP,57,M,Casado,26456,"0,76",0
10,HATCH,SP,39,F,Casado,16248,"0,77",0
3,PICAPE PESADA,SP,39,M,Casado,114249,"0,75",1
0,SUV,SP,65,M,Casado,42793,"0,64",0
10,MONOVOLUME,SP,32,F,Casado,26705,"0,44",0
10,SEDAN,SP,44,F,Casado,47784,"0,39",0
10,SUV,SP,59,M,Casado,51465,"0,78",0
8,MONOVOLUME,SP,74,F,Divorciado,45139,"0,18",0
10,SEDAN,SP,67,M,Casado,23875,"0,82",0
10,SEDAN,SP,62,M,Casado,84495,"0,77",0
10,MONOVOLUME,RS,34,F,Casado,39643,"0,84",0
3,SEDAN,SP,46,M,Casado,12652,"0,76",0
6,SUV,SP,46,F,Viuvo,74658,"0,80",0
4,HATCH,MG,32,M,Solteiro,37741,"0,81",0
0,SEDAN,RJ,64,M,Casado,27322,"0,77",1
8,SUV,SP,68,F,Casado,50280,"0,15",0
10,HATCH,SP,47,F,Casado,14763,"0,66",0
10,PICAPE PESADA,SP,56,F,Casado,35698,"0,78",0
10,SEDAN,SP,71,M,Casado,31224,"0,78",0
5,SUV,SP,44,F,Casado,33644,"0,83",0
2,SEDAN,RJ,28,M,Casado,45171,"0,13",0
5,HATCH,SP,46,F,Viuvo,15165,"0,80",0
7,HATCH,SP,38,F,Solteiro,17927,"0,79",0
7,SEDAN,SP,61,M,Casado,22427,"0,83",0
10,SEDAN,SP,58,F,Casado,36872,"0,84",0
10,HATCH,SP,47,F,Casado,41840,"0,59",0
1,HATCH,BA,61,F,Casado,18104,"0,08",0
4,SEDAN,RS,36,M,Solteiro,16400,"0,79",0
10,SEDAN,SP,39,F,Divorciado,16463,"0,03",0
9,HATCH,PR,39,M,Casado,13874,"0,82",0
4,HATCH,RJ,32,M,Casado,52955,"0,79",0
2,HATCH,SP,68,M,Casado,30719,"0,78",0
6,SUV,SP,34,M,Casado,111936,"0,83",0
4,MONOVOLUME,SP,42,M,Casado,31511,"0,78",0
9,HATCH,DF,64,M,Casado,29884,"0,76",0
10,HATCH,SP,37,F,Casado,26799,"0,05",0
10,SUV,MG,74,M,Casado,48066,"0,82",0
10,HATCH,SP,37,F,Casado,14320,"0,81",0
2,MONOVOLUME,BA,43,F,Casado,49080,"0,82",0
10,SUV,SP,68,M,Solteiro,36520,"0,82",0
1,SUV,SP,36,F,Casado,63923,"0,78",0
10,HATCH,SP,40,M,Casado,16986,"0,74",0
2,SEDAN,SP,44,M,Casado,12043,"0,17",0
4,HATCH,PR,36,F,Casado,42424,"0,77",0
6,SEDAN,SP,55,F,Casado,21446,"0,81",0
4,SEDAN,SP,71,M,Casado,18502,"0,18",0
10,HATCH,SP,57,M,Casado,21260,"0,77",0
0,SEDAN,SP,80,M,Casado,22427,"0,81",0
4,SEDAN,RN,35,M,Casado,22010,"0,80",0
10,MONOVOLUME,SP,79,M,Casado,20931,"0,81",0
10,SEDAN,GO,25,M,Solteiro,27255,"0,81",0
6,SUV,SP,36,F,Casado,35069,"0,27",0
10,HATCH,SP,81,M,Casado,6779,"0,82",0
10,SEDAN,SP,66,M,Casado,32538,"0,83",0
10,SEDAN,SP,68,F,Casado,71278,"0,47",0
2,HATCH,RS,46,F,Casado,28321,"0,83",0
10,HATCH,SP,70,F,Casado,25013,"0,28",0
10,MONOVOLUME,SP,52,M,Casado,33959,"0,64",0
10,HATCH,SP,32,M,Casado,10421,"0,47",0
10,HATCH,SC,32,F,Solteiro,17041,"0,01",0
10,SUV,SP,51,F,Casado,109876,"0,82",0
10,HATCH,SP,51,M,Divorciado,9395,"0,82",0
10,SUV,SP,50,M,Casado,39685,"0,01",0
3,HATCH,SP,42,M,Casado,22304,"0,80",0
5,SUV,SP,51,M,Casado,78278,"0,79",1
1,SUV,SP,61,F,Casado,53761,"0,82",0
10,MONOVOLUME,SP,58,M,Casado,26695,"0,76",0
10,SEDAN,SP,57,F,Casado,53380,"0,76",0
2,HATCH,SP,50,F,Viuvo,19393,"0,81",0
10,HATCH,SP,60,F,Solteiro,11912,"0,79",0
8,SUV,SP,36,M,Casado,82706,"0,16",0
10,HATCH,SP,28,F,Solteiro,22018,"0,77",0
9,HATCH,SP,54,F,Divorciado,21088,"0,42",0
10,HATCH,SP,69,M,Casado,8514,"0,79",0
9,SEDAN,SC,47,M,Casado,50344,"0,80",0
10,SUV,SP,38,M,Solteiro,49014,"0,80",0
0,SEDAN,SP,62,M,Casado,60885,"0,81",0
10,HATCH,SP,61,F,Casado,23110,"0,77",1
5,SEDAN,SP,45,M,Casado,16680,"0,84",0
3,SEDAN,SP,38,M,Casado,14745,"0,82",0
4,SUV,SP,55,F,Casado,62798,"0,78",0
3,SUV,SP,54,M,Casado,47541,"0,82",0
10,HATCH,SP,78,M,Casado,17254,"0,76",0
8,MONOVOLUME,SP,47,F,Divorciado,27254,"0,08",0
1,SEDAN,SP,45,M,Casado,44897,"0,77",0
10,HATCH,SP,60,F,Solteiro,34480,"0,81",0
10,PICAPE PESADA,SP,42,M,Casado,81259,"0,50",0
5,HATCH,SP,33,F,Solteiro,24584,"0,01",0
10,MONOVOLUME,SP,63,F,Casado,38023,"0,78",0
10,SUV,SP,52,M,Casado,36520,"0,08",0
10,STATION WAGON,SP,60,M,Casado,10008,"0,83",0
10,SEDAN,SP,29,F,Solteiro,28616,"0,79",0
2,HATCH,SC,61,M,Casado,33718,"0,76",1
10,SEDAN,SP,38,M,Divorciado,48541,"0,18",0
10,HATCH,SP,46,F,Solteiro,32576,"0,79",0
3,HATCH,SP,53,F,Divorciado,8050,"0,20",0
10,HATCH,SP,86,F,Viuvo,37304,"0,59",0
3,SUV,SP,41,F,Casado,47230,"0,76",0
10,HATCH,SP,48,M,Casado,31927,"0,82",0
10,PICAPE PESADA,SP,69,M,Casado,83413,"0,81",0
4,HATCH,SP,65,F,Divorciado,13189,"0,79",0
8,HATCH,SP,51,M,Casado,37883,"0,82",0
8,SEDAN,RN,42,F,Casado,25844,"0,80",0
10,HATCH,SP,58,M,Solteiro,24582,"0,78",0
0,HATCH,PA,38,F,Casado,38307,"0,76",0
10,SUV,PR,51,M,Casado,83037,"0,52",0
10,HATCH,SP,59,M,Casado,34325,"0,65",0
10,PICAPE PESADA,SP,68,M,Casado,33183,"0,83",0
4,HATCH,SP,52,F,Casado,22731,"0,84",0
2,HATCH,SP,31,M,Solteiro,17599,"0,01",0
10,SUV,SP,30,M,Casado,24304,"0,78",0
10,HATCH,SP,47,F,Divorciado,11081,"0,78",0
3,SEDAN,SC,56,M,Casado,60755,"0,81",0
10,HATCH,SP,43,F,Casado,39823,"0,82",0
3,SEDAN,PE,32,M,Casado,39072,"0,39",0
10,PICAPE LEVE,SP,60,M,Casado,28795,"0,76",0
10,PICAPE PESADA,SP,58,M,Casado,20990,"0,79",0
5,SUV,PE,47,M,Casado,95921,"0,81",0
5,STATION WAGON,SP,52,M,Casado,33416,"0,77",0
10,SEDAN,SP,57,M,Casado,50767,"0,82",0
9,MONOVOLUME,MG,51,M,Casado,24469,"0,56",0
10,SEDAN,SP,65,M,Viuvo,59894,"0,76",0
10,HATCH,SC,65,F,Casado,30873,"0,80",0
0,HATCH,SP,44,F,Casado,38946,"0,81",0
5,SEDAN,SP,85,M,Casado,16688,"0,77",0
0,SEDAN,SP,26,M,Casado,16688,"0,77",0
5,HATCH,SP,61,M,Casado,21260,"0,84",0
1,HATCH,SP,47,M,Casado,30719,"0,73",0
7,PICAPE LEVE,MG,63,M,Casado,34677,"0,05",0
3,HATCH,RS,34,M,Casado,30215,"0,81",0
2,SEDAN,PR,50,F,Casado,36848,"0,82",0
3,HATCH,RN,34,M,Casado,25854,"0,84",0
10,MONOVOLUME,SP,58,M,Casado,20319,"0,79",0
10,HATCH,SP,46,M,Solteiro,24072,"0,81",0
10,SEDAN,SP,68,F,Viuvo,21312,"0,82",0
3,SUV,MG,59,M,Casado,105100,"0,79",0
8,HATCH,SP,80,M,Viuvo,16865,"0,82",0
3,PICAPE LEVE,PR,57,F,Casado,20963,"0,78",0
7,PICAPE LEVE,SP,47,M,Casado,18082,"0,80",0
9,SEDAN,RJ,53,M,Casado,53185,"0,75",0
9,SEDAN,SC,64,M,Casado,53129,"0,51",2
10,HATCH,SC,55,M,Casado,43805,"0,76",0
9,HATCH,CE,61,F,Solteiro,37741,"0,77",0
4,SEDAN,SP,65,F,Casado,28950,"0,02",0
10,SEDAN,SP,45,F,Casado,61344,"0,82",0
8,SEDAN,SP,44,M,Casado,15427,"0,81",0
10,HATCH,SP,37,M,Solteiro,16872,"0,78",0
10,HATCH,SP,48,M,Casado,43050,"0,09",0
4,ESPORTIVO,SP,36,M,Casado,0,"0,82",0
10,HATCH,SP,74,M,Casado,24667,"0,83",0
9,HATCH,RS,58,M,Casado,22706,"0,77",0
10,SEDAN,SP,59,M,Casado,10232,"0,77",0
10,HATCH,SP,34,M,Solteiro,45215,"0,07",0
2,HATCH,SP,41,F,Solteiro,21251,"0,76",0
10,PICAPE LEVE,SP,55,M,Casado,23425,"0,77",0
10,STATION WAGON,SP,44,F,Casado,26212,"0,05",0
10,SEDAN,SP,50,M,Casado,26970,"0,76",0
10,PICAPE LEVE,SP,63,M,Casado,33856,"0,27",0
1,HATCH,RJ,43,M,Casado,29887,"0,76",0
3,HATCH,SP,50,F,Solteiro,24922,"0,77",0
10,SEDAN,SP,39,M,Casado,50765,"0,80",0
10,SEDAN,SP,43,F,Casado,37210,"0,78",0
10,SEDAN,SP,41,F,Casado,16529,"0,01",0
10,SEDAN,SP,49,F,Solteiro,25660,"0,31",0
7,HATCH,MG,64,M,Casado,69652,"0,79",0
9,SEDAN,SP,42,M,Casado,15742,"0,79",0
10,HATCH,SP,58,F,Casado,46459,"0,81",0
10,SUV,SP,44,F,Casado,98630,"0,76",0
1,SEDAN,PE,43,F,Casado,18011,"0,81",0
7,HATCH,MG,41,M,Casado,35382,"0,05",0
2,HATCH,SP,63,F,Casado,11830,"0,79",0
8,SUV,SP,31,F,Casado,81735,"0,80",0
6,HATCH,SP,46,M,Casado,25021,"0,53",0
0,SEDAN,SP,47,M,Casado,56078,"0,76",0
10,SUV,SP,56,M,Casado,34125,"0,84",0
0,PICAPE LEVE,SP,56,M,Casado,19909,"0,28",0
10,SUV,SP,58,M,Casado,67902,"0,01",0
4,SUV,SC,65,M,Casado,67162,"0,10",0
8,HATCH,SP,51,M,Casado,37013,"0,77",1
7,SUV,SP,43,F,Viuvo,84250,"0,04",0
10,SEDAN,SP,47,F,Solteiro,32538,"0,42",0
10,HATCH,PR,79,M,Casado,37994,"0,77",0
3,HATCH,RS,57,F,Casado,33517,"0,82",0
8,SUV,SP,62,M,Divorciado,42086,"0,78",0
7,HATCH,SP,73,M,Viuvo,8670,"0,80",0
5,MONOVOLUME,SP,56,M,Casado,18496,"0,78",0
