tipo	idade	sexo	civil	valor	expos	nsinist
suv	69	F	Casado	71.801	0.81	0
hatch	60	M	Casado	33.464	0.81	1
sedan	63	M	Casado	58.548	0.81	0
mono	54	M	Casado	58.57	0.2	0
hatch	39	F	Casado	16.663	0.76	0
hatch	49	M	Divorciado	18.019	0.81	0
mono	61	F	Viuvo	31.237	0.09	0
sedan	80	M	Casado	40.499	0.81	0
sedan	43	M	Casado	36.474	0.43	0
hatch	68	M	Casado	17.455	0.77	0
suv	61	F	Casado	33.717	0.79	0
picape	44	M	Casado	24.246	0.77	0
sedan	69	M	Casado	28.589	0.56	0
picape	62	M	Casado	107.489	0.75	0
sedan	39	M	Casado	27.631	0.77	0
sedan	37	M	Casado	34.572	0.79	0
picape	72	M	Casado	18.095	0.82	1
mono	31	F	Casado	28.656	0.79	0
sedan	49	M	Casado	22.059	0.37	0
mono	37	M	Solteiro	23.391	0.8	0
hatch	49	F	Casado	34.679	0.79	0
sedan	45	M	Casado	47.301	0.8	0
picape	58	M	Casado	26.784	0.83	0
sedan	48	M	Divorciado	45.325	0.72	0
hatch	35	F	Casado	29.861	0.76	0
hatch	75	M	Casado	20.461	0.82	0
picape	66	M	Casado	88.958	0.48	0
sedan	44	M	Casado	15.348	0.79	0
hatch	61	M	Casado	14.667	0.36	1
hatch	35	M	Casado	21.628	0.76	0
picape	63	M	Casado	53.018	0.67	0
hatch	42	F	Casado	16.663	0.72	0
hatch	36	M	Casado	30.177	0.82	0
sedan	76	F	Casado	28.616	0.83	0
suv	51	M	Casado	117.165	0.81	1
mono	39	M	Casado	18.496	0.82	0
suv	45	M	Casado	56.76	0.45	0
hatch	62	F	Casado	12.102	0.61	0
hatch	40	M	Casado	31.287	0.79	0
sedan	66	M	Casado	54.189	0.83	0
sedan	42	M	Casado	93.145	0.82	0
sedan	65	M	Casado	38.451	0.83	0
hatch	50	F	Solteiro	19.603	0.78	0
hatch	33	F	Casado	33.931	0.81	0
hatch	55	F	Divorciado	27.445	0.82	0
hatch	42	F	Casado	28.556	0.05	0
suv	39	F	Casado	54.086	0.76	0
sedan	33	F	Casado	18.692	0.76	0
hatch	63	M	Casado	33.697	0.77	0
picape	72	M	Casado	27.886	0.02	0
mono	52	M	Casado	33.959	0.8	0
hatch	35	M	Casado	35.78	0.82	0
sedan	80	M	Viuvo	35.82	0.82	0
suv	46	M	Casado	62.167	0.8	0
hatch	44	M	Casado	19.964	0.82	0
sedan	49	M	Casado	22.901	0.79	0
sedan	58	F	Casado	57.664	0.8	0
hatch	36	M	Solteiro	8.162	0.82	0
picape	56	F	Casado	38.542	0.83	0
mono	44	F	Casado	49.08	0.81	1
hatch	36	F	Casado	18.559	0.79	0
hatch	55	F	Divorciado	48.492	0.26	0
sedan	33	M	Casado	34.624	0.8	0
hatch	51	M	Solteiro	24.551	0.8	0
sedan	68	M	Casado	23.676	0.79	0
sedan	37	F	Solteiro	19.055	0.83	0
hatch	38	M	Casado	28.321	0.76	0
hatch	63	F	Divorciado	21.301	0.82	0
sedan	38	M	Casado	15.742	0.42	0
hatch	52	F	Casado	18.691	0.83	0
hatch	51	F	Casado	41.982	0.82	0
sedan	34	M	Casado	45.171	0.81	0
suv	38	F	Casado	48.155	0.76	1
sedan	34	M	Casado	39.615	0.69	0
sedan	38	F	Casado	41.31	0.04	0
suv	65	F	Casado	33.644	0.83	0
hatch	60	M	Casado	19.877	0.79	0
picape	39	M	Casado	14.425	0.81	0
suv	67	F	Casado	52.443	0.79	0
hatch	38	M	Casado	16.356	0.82	0
hatch	60	M	Casado	37.701	0.82	0
hatch	71	M	Casado	33.83	0.83	0
hatch	59	M	Casado	28.81	0.3	0
suv	62	M	Casado	127.198	0.29	0
sedan	39	F	Casado	36.474	0.19	0
hatch	36	M	Casado	34.94	0.24	0
sedan	52	M	Casado	43.527	0.77	0
sedan	36	M	Casado	21.352	0.81	0
suv	41	M	Casado	60.219	0.82	0
hatch	34	M	Casado	26.016	0.82	0
sedan	43	M	Casado	24.522	0.77	0
sedan	47	M	Casado	39.741	0.83	0
sedan	52	F	Solteiro	66.079	0.81	0
hatch	59	F	Casado	23.119	0.77	0
sedan	36	M	Casado	28.983	0.33	0
sedan	43	M	Casado	25.901	0.7	0
hatch	36	F	Casado	65.903	0.5	0
picape	53	F	Casado	98.308	0.77	0
hatch	70	M	Casado	21.445	0.8	0
mono	35	F	Casado	41.77	0.82	0
suv	56	F	Casado	49.645	0.83	2
sedan	44	F	Solteiro	21.01	0.76	0
hatch	62	F	Solteiro	58.956	0.8	0
sedan	39	M	Casado	19.608	0.8	0
sedan	54	M	Casado	22.046	0.79	0
hatch	71	M	Solteiro	34.332	0.77	0
hatch	58	F	Casado	27.523	0.8	0
sedan	35	F	Casado	19.702	0.79	0
mono	35	F	Casado	32.374	0.76	0
sedan	47	M	Casado	53.38	0.29	0
sedan	52	M	Casado	57.245	0.81	0
hatch	57	M	Casado	48.122	0.81	0
mono	45	M	Casado	24.985	0.79	0
hatch	36	F	Casado	14.998	0.83	0
hatch	26	F	Solteiro	17.675	0.61	0
suv	81	M	Casado	42.713	0.82	0
wagon	29	M	Casado	25.688	0.78	0
sedan	22	M	Solteiro	59.894	0.81	0
sedan	77	M	Casado	60.046	0.82	0
hatch	66	F	Casado	40.146	0.83	3
sedan	69	M	Casado	65.802	0.38	0
suv	43	F	Solteiro	39.685	0.17	0
hatch	34	M	Solteiro	16.621	0.08	0
hatch	55	M	Casado	37.525	0.82	0
sedan	60	F	Casado	65.883	0.51	0
wagon	66	M	Casado	38.496	0.77	0
suv	50	M	Casado	17.365	0.77	0
sedan	34	F	Casado	31.006	0.8	0
hatch	59	F	Casado	37.013	0.81	1
hatch	23	F	Solteiro	22.199	0.82	0
sedan	58	F	Solteiro	62.561	0.76	0
hatch	44	F	Viuvo	27.35	0.79	0
mono	42	M	Casado	18.571	0.81	0
picape	59	M	Casado	12.088	0.83	0
suv	57	M	Casado	48.888	0.83	0
hatch	45	M	Casado	18.118	0.76	0
picape	49	F	Casado	35.695	0.49	0
hatch	32	F	Solteiro	12.679	0.6	0
hatch	93	M	Casado	15.119	0.17	0
sedan	57	F	Casado	19.608	0.82	0
hatch	66	M	Casado	26.255	0.01	0
sedan	49	F	Casado	57.664	0.78	0
sedan	32	F	Casado	36.202	0.82	0
hatch	44	F	Casado	19.64	0.51	0
hatch	30	M	Casado	57.252	0.78	0
sedan	43	M	Casado	23.676	0.8	0
hatch	54	M	Casado	17.9	0.81	0
hatch	53	M	Casado	15.84	0.83	0
hatch	54	F	Casado	23.708	0.8	0
sedan	44	M	Casado	29.585	0.82	0
hatch	62	F	Divorciado	23.729	0.81	0
sedan	31	M	Solteiro	34.425	0.82	0
suv	40	M	Casado	51.622	0.46	0
mono	82	M	Casado	30.257	0.47	0
hatch	36	F	Casado	28.022	0.77	0
sedan	56	F	Casado	27.102	0.77	0
suv	73	M	Casado	72.811	0.73	0
mono	51	M	Casado	31.619	0.79	0
hatch	46	M	Casado	34.59	0.73	0
suv	42	F	Casado	41.971	0.76	0
sedan	36	M	Casado	57.935	0.82	0
hatch	51	F	Divorciado	20.556	0.83	0
hatch	62	F	Casado	23.766	0.76	0
wagon	62	M	Casado	25.688	0.09	0
suv	53	M	Casado	68.724	0.79	0
hatch	62	M	Casado	15.56	0.79	0
mono	54	M	Casado	55.508	0.83	0
sedan	36	F	Casado	46.019	0.33	0
hatch	77	M	Casado	57.252	0.83	0
hatch	29	F	Casado	20.539	0.8	1
sedan	35	F	Casado	49.357	0.83	0
picape	60	F	Casado	49.303	0.79	1
hatch	39	M	Casado	45.664	0.79	0
hatch	42	M	Casado	21.625	0.79	0
sedan	64	F	Casado	56.852	0.8	0
mono	56	M	Casado	29.022	0.1	0
suv	52	F	Solteiro	51.819	0.78	0
sedan	62	F	Casado	60.885	0.77	0
mono	44	F	Casado	23.391	0.82	0
hatch	50	F	Casado	31.015	0.79	0
wagon	79	M	Viuvo	43.604	0.07	1
suv	47	F	Casado	74.658	0.46	0
hatch	61	F	Viuvo	25.366	0.79	0
suv	37	M	Casado	93.039	0.81	0
sedan	34	F	Casado	48.299	0.84	1
sedan	78	F	Divorciado	10.152	0.8	0
sedan	71	F	Casado	59.696	0.79	0
sedan	62	F	Casado	32.72	0.82	0
hatch	52	F	Viuvo	11.047	0.03	0
mono	69	F	Casado	48.021	0.81	0
sedan	59	M	Casado	57.2	0.76	0
suv	39	M	Solteiro	62.101	0.81	0
hatch	66	M	Casado	17.238	0.78	0
hatch	67	F	Divorciado	42.535	0.81	0
suv	62	F	Casado	52.478	0.8	0
hatch	47	F	Casado	19.091	0.82	0
hatch	60	M	Casado	26.016	0.84	0
sedan	74	M	Casado	44.19	0.83	1
hatch	66	M	Casado	18.019	0.83	0
sedan	53	M	Casado	11.99	0.76	0
hatch	49	M	Casado	44.785	0.77	0
sedan	64	F	Casado	23.875	0.7	0
hatch	51	M	Divorciado	18.287	0.66	0
sedan	39	F	Casado	57.187	0.76	0
suv	49	F	Casado	91.608	0.81	0
hatch	55	M	Casado	44.487	0.77	0
mono	41	F	Casado	21.281	0.17	0
sedan	44	F	Casado	18.565	0.76	0
mono	60	M	Casado	45.139	0.81	0
hatch	39	M	Casado	16.872	0.03	0
suv	45	F	Solteiro	58.813	0.79	0
hatch	53	M	Casado	23.188	0.82	0
hatch	39	F	Solteiro	37.013	0.83	0
picape	59	M	Casado	57.862	0.84	0
mono	40	F	Casado	51.534	0.77	0
suv	36	M	Casado	49.014	0.66	0
hatch	41	F	Casado	36.577	0.83	0
hatch	39	F	Casado	35.382	0.8	0
hatch	51	M	Casado	24.325	0.78	0
suv	53	M	Casado	87.782	0.8	0
suv	83	M	Casado	35.115	0.84	0
picape	73	M	Casado	39.224	0.78	0
sedan	29	M	Solteiro	46.855	0.09	0
sedan	68	F	Casado	56.852	0.82	0
mono	23	F	Solteiro	15.133	0.3	0
sedan	34	M	Casado	38.474	0.76	1
suv	41	F	Casado	69.893	0.66	0
hatch	68	M	Casado	20.263	0.82	0
suv	51	M	Solteiro	43.837	0.84	0
hatch	36	M	Casado	29.894	0.51	0
suv	40	M	Casado	43.837	0.81	0
sedan	37	M	Casado	21.352	0.82	0
sedan	34	F	Solteiro	18.241	0.8	0
sedan	50	F	Casado	19.464	0.76	0
mono	44	F	Casado	22.284	0.78	0
suv	44	M	Casado	62.648	0.79	0
hatch	39	M	Casado	22.08	0.77	0
hatch	48	M	Casado	20.862	0.08	0
sedan	43	F	Casado	63.596	0.79	0
mono	39	M	Casado	24.505	0.82	0
hatch	80	M	Casado	23.492	0.78	0
sedan	47	F	Casado	61.685	0.79	0
hatch	52	F	Casado	23.11	0.8	0
hatch	72	M	Casado	16.221	0.78	0
hatch	41	F	Casado	6.681	0.04	0
sedan	38	F	Casado	32.232	0.72	0
hatch	72	F	Casado	47.343	0.76	0
suv	34	M	Casado	59.802	0.1	0
wagon	68	M	Casado	26.212	0.79	0
hatch	49	M	Casado	48.335	0.8	0
mono	29	F	Divorciado	53.853	0.78	1
sedan	74	M	Casado	56.852	0.76	0
hatch	29	M	Casado	34.631	0.79	0
hatch	61	F	Solteiro	27.661	0.76	0
hatch	42	M	Casado	16.498	0.8	0
wagon	72	M	Casado	28.626	0.82	0
sedan	31	M	Casado	18.011	0.84	0
sedan	34	F	Casado	31.625	0.82	0
sedan	45	M	Casado	30.572	0.84	0
mono	28	M	Casado	23.391	0.76	0
hatch	43	F	Solteiro	27.839	0.14	0
suv	54	F	Casado	58.759	0.8	0
sedan	25	F	Solteiro	21.987	0.81	0
suv	35	M	Casado	108.551	0.21	0
hatch	62	M	Casado	33.702	0.35	0
mono	51	M	Casado	24.893	0.76	0
sedan	52	M	Casado	21.352	0.81	0
hatch	52	M	Casado	18.524	0.77	0
sedan	43	F	Casado	41.512	0.77	0
hatch	51	M	Solteiro	25.021	0.78	0
sedan	62	F	Casado	34.425	0.01	0
sedan	68	M	Viuvo	65.883	0.41	0
wagon	43	M	Casado	26.328	0.64	0
sedan	72	M	Casado	24.921	0.75	0
suv	63	M	Casado	98.547	0.77	0
suv	64	M	Casado	39.356	0.09	0
wagon	62	F	Divorciado	22.102	0.59	0
mono	68	M	Casado	47.985	0.78	0
sedan	26	M	Solteiro	32.037	0.84	0
picape	51	F	Casado	36.854	0.81	0
suv	63	F	Casado	51.384	0.05	0
hatch	48	F	Casado	34.337	0.42	0
suv	59	F	Casado	49.333	0.67	0
mono	53	M	Solteiro	36.212	0.77	0
mono	36	F	Casado	22.131	0.79	0
sedan	39	M	Divorciado	63.267	0.81	0
sedan	53	M	Casado	36.202	0.5	0
picape	50	M	Casado	41.774	0.81	0
suv	68	M	Casado	27.598	0.76	0
hatch	63	F	Solteiro	38.946	0.77	0
sedan	59	M	Casado	42.325	0.77	0
sedan	47	F	Casado	24.687	0.76	0
sedan	88	F	Casado	16.202	0.78	0
sedan	33	F	Casado	25.591	0.8	0
suv	47	F	Casado	34.125	0.83	0
suv	58	F	Casado	42.701	0.77	0
sedan	49	M	Casado	32.141	0.8	0
hatch	76	M	Casado	36.103	0.64	0
sedan	44	M	Casado	23.875	0.82	0
hatch	75	F	Viuvo	17.057	0.82	1
hatch	57	M	Casado	19.436	0.01	0
hatch	67	F	Viuvo	19.761	0.8	0
sedan	54	M	Casado	27.313	0.77	0
suv	56	M	Casado	58.998	0.02	0
hatch	42	M	Casado	13.512	0.78	0
suv	60	M	Casado	101.02	0.83	0
hatch	36	F	Casado	22.018	0.81	0
sedan	67	M	Casado	33.023	0.82	0
hatch	69	M	Casado	21.332	0.78	0
hatch	48	F	Casado	34.142	0.4	0
hatch	58	M	Casado	23.91	0.76	0
picape	41	M	Casado	20.088	0.77	0
hatch	27	M	Casado	32.972	0.15	0
hatch	64	M	Casado	36.103	0.53	0
sedan	33	M	Casado	42.058	0.18	0
hatch	51	M	Casado	26.016	0.76	0
hatch	73	M	Casado	8.429	0.83	0
sedan	67	M	Casado	32.141	0.83	0
sedan	60	F	Casado	44.243	0.19	0
sedan	60	M	Casado	18.615	0.62	0
hatch	44	M	Casado	42.434	0.77	0
hatch	38	M	Casado	33.512	0.82	1
hatch	31	F	Solteiro	31.595	0.76	0
hatch	47	F	Divorciado	22.593	0.78	0
mono	56	M	Casado	50.006	0.59	0
hatch	53	M	Casado	25.04	0.03	0
sedan	38	F	Viuvo	33.023	0.63	0
sedan	41	F	Solteiro	23.815	0.8	0
suv	34	M	Casado	66.321	0.66	0
sedan	34	F	Casado	35.61	0.79	0
hatch	37	F	Casado	24.541	0.51	0
hatch	44	F	Casado	20.073	0.05	0
picape	69	M	Casado	23.918	0.8	0
hatch	42	F	Casado	27.042	0.21	0
hatch	71	M	Casado	24.626	0.83	0
suv	53	F	Casado	32.111	0.19	0
sedan	71	F	Casado	17.613	0.79	0
hatch	63	F	Casado	17.403	0.81	0
suv	52	F	Casado	62.831	0.84	0
hatch	46	F	Casado	38.491	0.78	0
hatch	63	F	Casado	39.585	0.82	0
suv	43	M	Divorciado	68.495	0.79	0
sedan	52	F	Casado	18.511	0.8	0
hatch	38	M	Solteiro	17.017	0.28	0
sedan	71	F	Casado	45.652	0.81	0
hatch	37	F	Solteiro	21.587	0.79	0
sedan	66	M	Casado	50.738	0.83	0
hatch	65	F	Solteiro	16.874	0.81	0
hatch	35	M	Casado	32.126	0.77	0
picape	75	M	Casado	30.552	0.79	0
hatch	70	F	Viuvo	16.469	0.81	0
sedan	79	M	Casado	20.334	0.78	0
hatch	60	F	Casado	25.045	0.77	0
hatch	36	M	Casado	14.378	0.56	0
hatch	57	F	Casado	40.292	0.77	0
picape	48	M	Casado	34.76	0.72	0
hatch	38	F	Solteiro	8.629	0.83	0
mono	73	M	Casado	27.101	0.79	0
sedan	40	M	Casado	16.592	0.81	0
sedan	39	F	Casado	41.203	0.16	0
wagon	48	F	Casado	15.59	0.77	0
hatch	31	F	Solteiro	26.716	0.79	0
sedan	55	M	Casado	8.854	0.77	0
hatch	56	F	Casado	21.251	0.79	0
suv	37	M	Casado	36.549	0.08	0
hatch	57	F	Casado	25.662	0.79	0
suv	70	M	Casado	43.837	0.83	0
hatch	66	M	Casado	17.795	0.77	0
hatch	43	F	Casado	15.952	0.78	0
hatch	45	F	Casado	19.171	0.81	0
mono	46	M	Casado	30.836	0.84	0
sedan	31	M	Casado	25.66	0.61	0
suv	29	F	Casado	84.25	0.45	0
sedan	37	M	Casado	21.066	0.8	0
sedan	69	M	Solteiro	22.901	0.78	0
suv	54	M	Casado	58.813	0.77	0
hatch	70	M	Casado	15.952	0.57	0
sedan	69	M	Divorciado	31.091	0.81	1
suv	38	M	Divorciado	43.921	0.79	0
sedan	53	M	Casado	34.572	0.83	0
sedan	32	M	Solteiro	24.039	0.42	0
hatch	37	M	Casado	8.05	0.77	0
hatch	33	M	Casado	25.846	0.83	2
hatch	60	M	Casado	21.988	0.76	0
mono	71	M	Casado	22.179	0.77	0
hatch	34	F	Solteiro	39.358	0.53	0
hatch	48	M	Casado	12.914	0.39	0
picape	49	M	Casado	41.921	0.8	0
hatch	31	M	Casado	23.329	0.8	0
mono	69	M	Casado	40.875	0.81	0
sedan	70	M	Casado	7.388	0.81	0
sedan	71	F	Casado	20.754	0.81	0
suv	41	F	Viuvo	52.478	0.81	0
suv	37	F	Casado	65.815	0.76	0
picape	65	M	Casado	76.175	0.78	0
sedan	44	M	Solteiro	18.79	0.01	0
hatch	38	M	Casado	19.761	0.06	0
mono	34	F	Casado	61.497	0.76	0
picape	37	M	Casado	22.129	0.77	0
sedan	28	M	Casado	25.66	0.77	0
hatch	51	F	Casado	39.585	0.78	0
sedan	49	M	Casado	10.008	0.77	0
hatch	44	F	Solteiro	8.956	0.78	0
sedan	51	M	Casado	36.529	0.81	2
mono	70	M	Casado	33.312	0.03	0
mono	45	M	Casado	32.374	0.76	0
hatch	34	F	Casado	14.258	0.84	0
sedan	51	F	Casado	46.125	0.79	0
suv	51	F	Casado	43.526	0.76	0
hatch	53	M	Casado	37.922	0.51	0
sedan	61	M	Casado	53.38	0.81	0
sedan	57	M	Casado	65.802	0.54	0
hatch	35	F	Solteiro	16.621	0.81	0
hatch	33	F	Solteiro	19.869	0.77	0
sedan	66	M	Casado	47.605	0.81	0
hatch	44	F	Casado	17.71	0.83	0
hatch	32	M	Casado	18.329	0.08	0
hatch	54	F	Casado	50.23	0.76	0
sedan	67	F	Casado	56.695	0.79	0
sedan	71	M	Casado	18.502	0.39	0
sedan	64	F	Casado	37.398	0.8	0
sedan	58	M	Casado	59.894	0.81	0
sedan	56	M	Casado	45.325	0.01	0
hatch	67	M	Casado	16.682	0.8	0
hatch	52	M	Solteiro	16.556	0.82	0
hatch	63	F	Casado	8.781	0.82	0
hatch	33	M	Casado	52.13	0.78	0
picape	55	M	Casado	63.701	0.5	0
sedan	64	F	Casado	49.357	0.82	0
suv	52	M	Casado	51.819	0.82	0
sedan	53	F	Casado	32.958	0.81	0
hatch	34	F	Casado	22.946	0.79	0
hatch	30	F	Casado	25.617	0.58	0
sedan	41	M	Casado	54.253	0.81	0
hatch	63	M	Casado	35.741	0.82	0
hatch	83	M	Divorciado	9.314	0.76	0
sedan	56	F	Casado	17.393	0.79	0
picape	54	M	Divorciado	19.825	0.79	0
picape	53	M	Casado	38.707	0.77	0
sedan	63	F	Casado	32.538	0.8	1
sedan	60	M	Casado	46.538	0.79	0
mono	41	F	Casado	61.618	0.83	0
suv	44	M	Casado	56.907	0.59	0
hatch	34	F	Casado	26.016	0.8	0
hatch	46	M	Casado	14.763	0.1	0
sedan	54	F	Casado	38.328	0.8	0
sedan	63	M	Casado	64.054	0.78	0
hatch	49	M	Solteiro	18.664	0.79	0
hatch	67	F	Solteiro	23.28	0.82	0
sedan	35	F	Casado	34.866	0.8	0
suv	62	F	Casado	62.831	0.66	0
hatch	55	F	Solteiro	16.277	0.78	0
sedan	61	M	Casado	44.904	0.8	0
sedan	68	M	Casado	35.116	0.76	0
sedan	69	F	Casado	34.913	0.47	0
sedan	42	M	Casado	54.253	0.76	0
sedan	52	F	Casado	44.116	0.8	0
picape	58	M	Casado	24.246	0.76	0
hatch	70	M	Casado	22.593	0.8	0
suv	37	F	Solteiro	42.713	0.24	0
hatch	46	F	Casado	22.999	0.78	0
hatch	39	M	Casado	22.634	0.8	0
hatch	52	M	Casado	23.708	0.27	0
sedan	66	M	Casado	46.538	0.81	0
hatch	52	F	Casado	32.301	0.83	0
wagon	69	M	Casado	15.186	0.79	0
wagon	50	F	Casado	31.129	0.82	0
mono	47	F	Casado	33.01	0.04	0
picape	73	M	Casado	54.721	0.42	0
mono	49	F	Casado	44.538	0.78	0
sedan	68	M	Casado	27.136	0.76	0
picape	77	M	Casado	25.564	0.83	0
hatch	79	M	Viuvo	17.186	0.83	0
suv	41	F	Casado	62.606	0.5	0
hatch	36	M	Casado	38.216	0.8	0
sedan	42	M	Casado	62.009	0.79	0
sedan	69	M	Viuvo	23.734	0.82	0
hatch	66	F	Divorciado	38.476	0.77	0
hatch	50	M	Casado	31.287	0.79	0
sedan	50	M	Casado	21.03	0.79	0
suv	58	F	Casado	151.478	0.83	0
hatch	50	F	Casado	23.229	0.77	0
sedan	62	M	Casado	40.001	0.77	0
wagon	41	M	Casado	37.162	0.79	0
sedan	85	M	Casado	16.688	0.77	0
mono	44	F	Casado	28.195	0.61	0
hatch	31	M	Casado	31.287	0.76	0
hatch	63	M	Casado	31.287	0.76	0
hatch	35	F	Solteiro	23.11	0.77	0
mono	54	F	Casado	56.546	0.38	0
wagon	39	M	Casado	32.519	0.64	0
sedan	38	F	Casado	23.195	0.03	0
hatch	52	F	Casado	33.422	0.76	0
hatch	44	F	Casado	15.165	0.82	0
suv	58	F	Casado	54.222	0.77	2
wagon	63	M	Casado	30.042	0.77	0
hatch	49	M	Casado	18.92	0.84	0
hatch	50	F	Casado	42.244	0.76	1
hatch	47	F	Casado	20.908	0.79	0
hatch	31	F	Casado	26.16	0.08	0
suv	33	M	Casado	38.401	0.1	0
mono	35	F	Casado	30.731	0.78	0
sedan	51	M	Casado	22.319	0.68	0
sedan	58	M	Casado	77.545	0.66	0
picape	62	M	Casado	42.402	0.77	0
hatch	60	M	Divorciado	16.986	0.01	0
suv	34	M	Casado	105.513	0.77	0
hatch	29	M	Casado	15.166	0.67	0
sedan	36	M	Casado	43.799	0.76	0
hatch	23	F	Solteiro	31.354	0.8	1
hatch	36	M	Casado	29.179	0.81	0
hatch	55	M	Casado	29.868	0.78	0
hatch	66	M	Casado	28.022	0.77	0
hatch	44	F	Solteiro	17.927	0.01	0
sedan	46	M	Solteiro	44.904	0.05	0
sedan	55	F	Casado	44.627	0.78	0
sedan	63	F	Casado	60.278	0.83	2
hatch	67	F	Casado	47.605	0.43	0
hatch	47	M	Casado	32.583	0.58	0
hatch	30	F	Solteiro	8.39	0.82	0
sedan	59	M	Viuvo	15.984	0.04	0
hatch	52	F	Casado	16.356	0.5	0
hatch	52	F	Solteiro	19.003	0.8	0
sedan	60	M	Casado	17.993	0.76	0
hatch	48	M	Casado	45.01	0.79	0
hatch	71	M	Casado	20.114	0.82	0
hatch	57	M	Casado	29.237	0.01	0
hatch	45	F	Casado	33.11	0.76	0
suv	52	F	Casado	106.513	0.08	0
sedan	29	F	Casado	29.013	0.26	0
suv	76	F	Casado	65.815	0.78	0
picape	46	M	Casado	98.918	0.77	0
picape	72	M	Casado	32.058	0.8	0
sedan	59	M	Divorciado	58.548	0.01	0
sedan	68	M	Casado	18.928	0.79	0
picape	53	M	Casado	23.918	0.23	0
sedan	50	M	Casado	20.666	0.83	1
hatch	26	F	Solteiro	36.103	0.76	0
sedan	45	F	Casado	53.491	0.81	0
picape	48	M	Casado	15.463	0.81	0
hatch	42	M	Casado	49.364	0.79	0
sedan	56	M	Casado	37.737	0.3	0
mono	54	F	Viuvo	43.859	0.61	0
mono	48	M	Casado	50.384	0.76	0
mono	48	M	Casado	23.855	0.83	0
hatch	49	M	Casado	24.914	0.76	0
sedan	61	M	Casado	50.765	0.78	1
wagon	36	M	Casado	33.784	0.07	0
sedan	69	M	Casado	65.949	0.81	0
hatch	75	M	Casado	35.382	0.36	0
wagon	37	F	Casado	38.013	0.75	0
sedan	60	M	Casado	57.245	0.81	0
sedan	49	M	Casado	53.185	0.37	0
sedan	74	M	Casado	37.225	0.81	0
picape	41	M	Casado	18.328	0.79	1
hatch	56	F	Viuvo	26.223	0.76	0
mono	53	M	Casado	20.598	0.78	0
suv	61	M	Casado	68.495	0.82	0
hatch	75	F	Casado	29.414	0.76	0
sedan	63	M	Casado	32.796	0.77	0
hatch	49	F	Casado	19.398	0.8	0
hatch	32	M	Casado	13.664	0.79	0
picape	63	M	Casado	17.209	0.78	0
sedan	60	M	Casado	16.287	0.79	0
mono	36	F	Casado	28.196	0.82	0
hatch	62	F	Solteiro	14.034	0.8	0
sedan	48	M	Casado	21.352	0.84	0
hatch	72	M	Viuvo	42.012	0.76	0
sedan	57	M	Casado	15.279	0.76	0
mono	56	F	Divorciado	23.524	0.83	0
hatch	56	M	Solteiro	25.06	0.77	0
sedan	57	M	Casado	17.916	0.78	0
sedan	62	F	Casado	57.187	0.79	0
hatch	33	F	Casado	26.255	0.3	0
hatch	59	M	Casado	28.776	0.64	0
sedan	64	M	Casado	30.786	0.76	1
hatch	58	F	Solteiro	38.647	0.43	0
sedan	56	M	Casado	22.427	0.76	0
picape	61	M	Casado	31.203	0.01	0
wagon	53	M	Solteiro	24.981	0.77	0
sedan	42	M	Casado	36.123	0.67	0
picape	46	M	Casado	22.184	0.83	0
suv	44	M	Casado	27.985	0.79	0
wagon	60	M	Casado	22.458	0.78	0
mono	36	F	Casado	57.109	0.84	0
hatch	44	M	Casado	44.785	0.76	1
picape	65	M	Casado	25.057	0.82	0
sedan	61	M	Casado	32.436	0.82	0
sedan	78	F	Casado	10.008	0.77	0
sedan	74	M	Casado	33.391	0.77	0
hatch	52	F	Casado	39.628	0.77	0
hatch	29	M	Casado	23.41	0.43	0
hatch	46	M	Casado	44.487	0.39	0
sedan	46	M	Casado	24.958	0.67	0
hatch	61	F	Casado	12.415	0.83	0
sedan	62	F	Divorciado	15.742	0.78	0
sedan	71	M	Casado	58.718	0.81	0
hatch	29	F	Solteiro	27.839	0.02	0
hatch	59	F	Casado	22.425	0.76	0
sedan	34	F	Casado	17.613	0.81	2
sedan	44	M	Casado	13.4	0.76	0
sedan	76	M	Casado	23.195	0.81	0
picape	55	M	Casado	38.045	0.02	0
sedan	66	F	Viuvo	39.741	0.77	0
sedan	57	M	Casado	25.111	0.06	0
sedan	31	M	Casado	23.522	0.77	0
sedan	34	M	Casado	32.141	0.79	0
suv	74	M	Casado	52.478	0.79	0
mono	71	F	Viuvo	23.524	0.82	0
sedan	38	F	Casado	57.187	0.8	0
picape	46	M	Casado	59.984	0.78	0
suv	47	F	Divorciado	33.644	0.8	0
hatch	51	M	Solteiro	20.776	0.78	0
sedan	63	M	Casado	15.742	0.76	0
suv	55	M	Casado	120.427	0.76	0
sedan	64	M	Casado	41.698	0.79	0
hatch	53	M	Casado	9.391	0.77	0
picape	65	M	Casado	30.802	0.79	0
sedan	45	M	Casado	20.666	0.8	0
suv	52	F	Casado	106.513	0.7	0
hatch	42	M	Casado	13.35	0.77	0
suv	50	M	Casado	42.086	0.8	0
hatch	57	M	Casado	34.59	0.78	0
sedan	52	M	Casado	23.195	0.59	0
suv	35	M	Casado	90.902	0.76	0
hatch	52	F	Casado	36.577	0.79	0
hatch	61	F	Casado	25.958	0.8	0
wagon	46	F	Casado	26.212	0.81	0
sedan	67	F	Casado	35.014	0.82	0
mono	63	M	Casado	20.268	0.76	0
hatch	54	F	Casado	36.86	0.71	0
sedan	58	F	Casado	23.734	0.79	0
hatch	58	M	Casado	4.424	0.8	0
